0.2654112,-1.2247287,1.3611649,5.468955,-10.486005,-1.38325,0.2654112,-1.2247287,1.3611649,5.468955,-10.486005,-1.38325,0.2654112,-1.2247287,1.3611649,5.468955,-10.486005,-1.38325,0.0978347757164,0.222176605711,0.32384628386,0.300593707106,0.689502822517,0.24770071739,-0.300822056515,0.112053196351,0.293078430858,29.909468792,109.95630086,1.9133805625,0.2654112,-1.2247287,1.3611649,5.468955,-10.486005,-1.38325
0.064700641,-0.954094594,0.432545561,4.81192612,-9.97675797,-1.175134003,-0.2526203,-1.6351036,-1.594599,2.3906102,-10.486005,-1.5316905,0.2654112,-0.20572032,1.3611649,5.468955,-7.5339537,-0.19752163,0.0978347757164,0.222176605711,0.32384628386,0.300593707106,0.689502822517,0.24770071739,0.133637730308,-0.231747210976,0.91713310828,90.6542237024,453.277295817,5.8922527944,0.023982935,-0.81275512,0.423165575,5.1023428,-10.2355115,-1.2802993
0.128655146,-0.7012611395,0.009060202,3.29849143,-9.44482604,-0.604775309,-0.2526203,-2.0252259,-1.594599,1.3102268,-11.029489,-1.5316905,0.64807236,-0.022384075,1.2631013,4.850652,-7.5339537,0.31543607,0.0797236000749,0.124090590934,0.019596815155,0.0463952684691,0.188320735219,0.119553009671,0.274458178041,0.212595647388,0.668034692255,33.6278461759,451.683706514,0.879127598913,0.104459025,-0.47326332,0.187599895,3.5272574,-9.543587,-0.72933365
0.1160774284,-0.2742582355,0.02153136,3.17728508,-9.58345045,-0.304183312,-0.5670633,-2.0252259,-2.1797826,1.3102268,-13.3369,-1.09834,0.64807236,1.1533128,1.2631013,5.629965,-7.2903438,0.74639237,0.0194818127356,0.161251004669,0.191132494242,0.450781700224,0.640822386898,0.277332309592,-0.0974274439779,0.899236174373,-0.0173923340376,86.948963169,496.011103614,3.06943629659,0.155089685,-0.02025225,0.29472369,3.3620576,-9.116222,-0.46657005
0.0283531644,-0.017480912,-0.090602204,3.18799911,-9.62624679,-0.574608374,-0.5670633,-0.94972444,-2.1797826,1.6633716,-13.3369,-1.8297685,0.78983814,1.1533128,2.0753236,5.629965,-7.2903438,0.74639237,0.0944638265927,0.372462185131,0.0657805425024,0.769004645632,0.531185069378,0.0762413489529,-0.952939460526,-0.287094489262,0.43704975721,31.4503165849,461.613292415,4.84702576862,-0.025048845,0.10392607,-0.308047515,3.3441011,-8.964789,-0.5129577
0.1953810093,-0.634855047,0.37029656,3.20499793,-9.33122117,-0.630692543,-0.18546806,-1.8877238,-0.84206766,1.8680758,-11.204864,-1.8297685,0.78983814,0.51589966,2.0753236,5.8520274,-7.6063786,1.1192893,0.0321917808087,0.294350381054,0.304998098104,0.627038950279,0.237500127108,0.310793733643,-0.174776049282,0.316891958561,0.229994219261,85.8548711306,424.954150813,6.03844050039,0.085272675,-0.83513928,0.06661928,2.9727006,-8.860641,-0.72574235
0.0349617896,0.114798319,-0.31177821,3.49002761,-9.78677776,-0.852455485,-0.30484983,-1.8877238,-1.897317,1.5215151,-12.398373,-2.4169464,0.72161996,2.2703848,1.7843307,5.8520274,-7.6063786,1.1192893,0.156725390029,0.152638945552,0.0843962123023,0.109217686551,0.40209891253,0.119628217618,-0.0846577253439,0.885743834318,0.135498301711,52.3440827256,555.496075774,14.0343924602,0.02238408,-0.02558185,-0.446082635,3.46680395,-9.3412765,-1.2381015
0.0324036153,0.3721086059,-0.069923587,3.13592521,-10.10484755,-0.490212784,-0.69177455,-2.4942257,-1.897317,1.5215151,-16.683994,-2.4169464,1.0616448,2.2703848,2.6381233,5.0302176,-7.3244615,1.650802,0.386580857918,0.400036221138,0.461389492408,0.287720941149,1.54824945155,0.0658606763344,-0.534909536146,-0.0456617000467,-0.57612527925,63.521077913,542.468092513,7.79677009327,0.144963545,0.6544677495,-0.432225825,3.0675708,-8.83191015,-0.29239187
-0.081328812,0.4266831319,0.278095488,3.39006975,-9.57429245,-0.3349488055,-0.69177455,-2.4942257,-1.2193993,1.6316484,-16.683994,-1.5251064,1.0616448,2.4761052,2.6381233,5.0302176,-7.3244615,1.650802,0.323234166557,0.387209877699,0.432398777494,0.659007196873,2.11754614654,0.58396522823,0.77773769718,0.89969820411,0.687817440017,64.873217173,441.671083998,5.37736333283,-0.02185112,0.5867825995,0.151891945,3.3228526,-8.90642965,-0.032620995
-0.3476993225,1.32023414,-0.631870525,2.9433117,-9.3739577,-1.2185887505,-0.7482677,0.430627,-1.3131992,1.9243395,-10.742783,-2.1589713,0.042636335,2.6008165,0.5222951,4.3101616,-8.280945,0.09876081,0.104577749195,0.184981063894,0.249157785448,0.201716373118,0.111110061125,0.263689859518,-0.491846158315,-0.405355406105,0.274603757869,28.2914520261,443.580078392,14.9183573372,-0.3048498,1.01581075,-0.53295423,3.01759185,-9.607033,-1.359906475
-0.2320482571,0.632616635,0.01630842,3.33093298,-9.6549174,-0.303405202,-0.7482677,-1.0115471,-1.3131992,1.4622586,-13.141174,-2.1589713,0.042636335,2.6008165,1.9495465,5.9448028,-7.27538,2.1344306,0.204090519505,0.12121128235,0.294263514505,0.893473261634,1.00328287199,0.0716240958785,-0.0261270579045,0.01509101544,-0.0623007432845,104.901336298,512.083837905,8.31418521761,-0.142831725,0.170545375,0.0884704,3.4413656,-9.202114,-0.356736
