timestamp,gyro-alpha,gyro-beta,gyro-gamma,accel-x,accel-y,accel-z
1494173514185,0.010650635,0.12677002,-0.07136536,2.5862427,-9.303131,1.649643
1494173514284,0.0,0.21838379,-0.003189087,2.2702026,-9.389328,1.6855469
1494173514385,-0.09480286,-0.07670593,0.07136536,2.1241608,-9.523407,1.9034271
1494173514484,-0.038345337,0.31851196,0.092681885,2.5335693,-9.351013,1.6640015
1494173514584,0.007461548,0.32704163,-0.01171875,1.9015045,-9.43721,1.697525
1494173514685,-0.02130127,0.018112183,0.03515625,1.8727722,-9.3797455,1.8387756
1494173514784,0.0053253174,-0.1533966,0.020233154,2.2462616,-9.509033,1.891449
1494173514885,-0.003189087,0.019180298,-0.007461548,2.164856,-9.362991,1.7669525
1494173514985,-0.0095825195,0.0095825195,-0.01171875,2.049942,-9.463547,1.7861023
1494173515084,-0.0053253174,0.0010681152,-0.008529663,2.212738,-9.473129,1.6879425
1494173515185,-0.018112183,-0.057525635,-0.040481567,2.0379639,-9.355804,1.5730286
1494173515284,-0.028762817,-0.007461548,-0.047943115,2.3611908,-9.461151,1.6568146
1494173515385,-0.017044067,0.090545654,-0.047943115,2.298935,-9.391724,1.6041412
1494173515484,0.0234375,0.21517944,-0.02130127,2.267807,-9.461151,1.5371094
1494173515585,-0.043670654,0.03515625,-0.039413452,2.0930328,-9.322296,1.4748535
1494173515684,-0.046875,0.24926758,-0.01171875,2.433014,-9.427628,1.7190704
1494173515785,-0.022369385,0.26844788,0.003189087,2.0834503,-9.360596,1.5825958
1494173515884,-0.027694702,0.067108154,0.004257202,1.9613495,-9.430023,1.5706329
1494173515985,-0.015975952,-0.090545654,0.0063934326,2.1385193,-9.394119,1.654419
1494173516085,-0.0095825195,0.0010681152,0.003189087,2.212738,-9.463547,1.6280823
1494173516184,-0.010650635,0.029830933,0.01171875,2.1552887,-9.439606,1.6113281
1494173516284,-0.020233154,0.0138549805,0.008529663,2.1864014,-9.33905,1.6400604
1494173516384,0.0021362305,0.06498718,-0.0053253174,2.1121826,-9.475525,1.6257019
1494173516485,0.0063934326,-0.008529663,-0.010650635,1.9733276,-9.444397,1.5323181
1494173516584,-0.012786865,-0.017044067,0.02130127,1.9493866,-9.442001,1.5730286
1494173516685,0.0,-0.003189087,-0.0095825195,2.1816254,-9.420456,1.6089325
1494173516784,0.012786865,0.017044067,-0.024505615,1.9733276,-9.432419,1.5275269
1494173516884,-0.022369385,-0.0234375,0.007461548,2.1145782,-9.509033,1.5754242
1494173516985,0.01171875,0.042617798,-0.015975952,2.140915,-9.465942,1.5323181
1494173517085,0.003189087,-0.0138549805,-0.029830933,1.9565582,-9.470734,1.4533081
1494173517184,0.004257202,-0.038345337,-0.019180298,2.310913,-9.446793,1.5083771
1494173517285,-0.017044067,0.05432129,-0.0138549805,1.9852905,-9.427628,1.4317627
1494173517384,-0.012786865,-0.051132202,-0.0010681152,2.2702026,-9.499466,1.5754242
