timestamp,gyro-alpha,gyro-beta,gyro-gamma,accel-x,accel-y,accel-z
1494351244532,-0.35708514,-0.4029192,1.7353034,2.0410569,-3.4721909,5.121197
1494351244633,-0.6587372,-4.4448433,3.8180885,11.6190605,-6.572682,0.17896657
1494351244732,-0.45941234,0.83353454,1.0200788,19.612701,-14.099453,3.9600093
1494351244832,-0.56706905,-0.2153193,-0.52975196,9.482236,-5.1487308,1.206079
1494351244933,-0.99876195,0.9134777,-1.1692969,8.429385,-4.7195697,0.7140706
1494351245032,-1.0371346,0.81648,-1.0413879,8.842385,-3.7762544,0.0053869537
1494351245132,-0.8879075,0.75892097,-0.76318586,8.302492,-3.675698,0.096366614
1494351245232,-0.62675995,0.83673227,-0.66085863,9.796474,-4.800973,1.4269441
1494351245333,-0.7994371,2.0689223,-0.80475634,6.710947,-5.003283,2.2463596
1494351245432,0.057553235,1.0648367,-0.42316112,5.8370633,-4.279037,3.408146
1494351245533,-0.393326,0.044762332,0.8580608,4.860229,-4.248511,2.2367828
1494351245632,-0.5702668,-0.07994895,1.6393716,7.9750857,-4.5058875,3.1747112
1494351245733,-0.7514713,-0.03304898,2.0582738,4.6363716,-5.258864,4.292205
1494351245832,-0.7173622,0.03943279,1.7715443,8.428786,-6.6145806,2.7287912
1494351245933,-0.41464418,0.2515486,0.21425213,8.394071,-8.507795,1.8662802
1494351246032,-0.0042694523,-0.7813167,-1.134122,5.1672854,-4.3819876,1.692102
1494351246132,-0.09487167,-0.40931463,-1.3249196,9.301474,-7.757213,1.5544354
1494351246232,-0.5830577,0.36666664,-1.6169785,7.909245,-5.779004,1.1162965
1494351246333,-0.48819187,0.5276189,-1.7086468,7.8475943,-5.945401,0.5021838
1494351246433,-0.67898947,0.56066203,-1.1714289,7.7422495,-3.8043864,1.216853
1494351246532,-0.6182328,0.47965294,-0.681111,8.935161,-4.8745947,1.6256629
1494351246633,0.18546225,0.87190723,-0.6501996,8.128314,-3.7918167,0.30885202
1494351246732,0.5734529,0.3901167,-0.01811592,6.7540426,-4.6818614,2.8933926
1494351246832,0.8974891,0.16947362,1.0435288,6.1926026,-3.3877952,3.8792052
1494351246933,0.64806646,-0.052235328,2.3258166,7.27538,-3.581127,3.4117372
1494351247032,-0.028785344,-0.026653528,2.6327982,5.3672013,-5.997475,2.814384
1494351247133,-0.6438145,0.029839616,2.3716507,7.525574,-9.1829605,4.566341
1494351247232,-0.19293524,0.26007584,0.7919745,7.970896,-8.359355,4.2096047
1494351247333,-0.47220325,0.31123945,0.52336556,8.385691,-9.923965,3.2986112
1494351247432,0.25794402,-0.2249125,-1.7619419,7.3322425,-7.2005615,2.566584
1494351247532,0.1662759,0.36560076,-2.589087,7.9601216,-4.3335047,3.4272995
1494351247632,-0.10553075,0.4476757,-2.647712,8.149263,-6.081272,3.5553894
