timestamp,gyro-alpha,gyro-beta,gyro-gamma,accel-x,accel-y,accel-z
1494351018721,-0.035180796,-0.015994444,-0.09166359,4.8344917,-4.474763,6.8647747
1494351018821,0.0074555404,0.11084865,-0.06821361,4.5298295,-4.336498,7.284957
1494351018920,-0.049037606,-0.019192168,-0.01705001,4.9697638,-4.290409,6.636727
1494351019020,-0.06182851,-0.003203543,0.074618116,2.276287,-4.8093524,8.048707
1494351019121,0.101255484,-0.33683288,0.14603396,6.1447186,-4.374805,6.1165867
1494351019220,-0.03837852,0.32403034,-0.07674088,3.3824084,-4.012682,7.72549
1494351019321,-0.042642158,-0.042642158,-0.047961354,4.1617208,-4.5429974,7.402871
1494351019421,0.023444165,-0.13111255,-0.05009317,4.3885717,-4.31076,6.9156513
1494351019520,0.0010600899,-0.08314668,-0.023445461,3.944447,-4.2778397,7.4740987
1494351019621,-0.035180796,0.017048715,-0.05009317,4.4101195,-4.3376946,7.1401076
1494351019720,-0.034114886,0.04582824,0.035179507,4.0354266,-4.462792,7.153276
1494351019821,-0.023455804,0.05861914,0.022388604,4.1814733,-4.2993875,7.3507977
1494351019921,-0.05010351,0.0010600899,-0.03303863,4.190451,-4.3221326,7.3041105
1494351020020,-0.0021376351,0.015982807,4.525384E-6,4.0839095,-4.4514194,7.1879916
1494351020121,0.02664189,0.040498704,-0.041565903,4.31076,-4.325125,7.292738
1494351020221,-0.028785344,0.099123664,-0.09912495,4.0635586,-4.450821,7.407061
1494351020320,-0.08208077,-0.034114886,-0.09272952,4.326921,-4.5040917,7.32925
1494351020421,-0.00533536,-0.0010717271,-0.020247733,4.2975917,-4.544793,7.228693
1494351020520,0.053289603,-0.01279672,0.046904497,4.368221,-4.34787,7.3023148
1494351020621,0.010653266,0.003191907,0.02345451,4.1156325,-4.3975496,7.3962874
1494351020721,0.057553235,-0.100201204,-0.029840909,4.1234136,-4.4562078,7.184999
1494351020820,0.0074555404,-0.021323984,0.01599315,4.3137527,-4.3831844,7.384915
1494351020921,0.02024644,-0.003203543,0.003202251,4.7237597,-4.3700166,7.202357
1494351021021,0.04156461,0.013850991,0.040509045,4.290409,-4.138976,7.5183916
1494351021120,-0.07248759,0.05861914,4.525384E-6,4.0934863,-4.38498,7.4262147
1494351021221,-0.04690579,-0.05863078,0.035179507,3.7559037,-4.228759,7.4423757
1494351021320,-0.018126262,-0.0138626285,-0.0159841,3.9163153,-4.452616,7.4399815
1494351021421,0.029839616,-0.043708064,-0.02237955,4.216189,-4.31495,7.3376293
1494351021521,0.019180534,0.013850991,-0.0074568335,4.1850643,-4.3341036,7.249044
1494351021621,-0.0074671777,-0.006401269,-0.0106545575,4.338892,-4.2874165,7.3705497
1494351021720,0.02024644,0.10551911,-0.0085227415,3.9701848,-3.611653,6.615179
1494351021820,-0.023455804,0.0074555404,-0.005325016,4.354454,-4.272453,7.376535
1494351021921,-0.00533536,0.0021259985,0.006399976,4.3897686,-4.378396,7.3094974
1494351022021,0.004257815,0.017048715,0.010663609,4.266467,-4.402937,7.3501987
1494351022120,-0.010664904,0.0074555404,0.006399976,4.2957964,-4.342483,7.3148847
1494351022222,-0.0010717271,-0.017060354,-0.011720467,4.2820296,-4.266467,7.3304467
1494351022321,0.0021259985,-0.02558762,-0.0021272912,4.325125,-4.3580456,7.3956885
1494351022420,-0.00533536,-0.027719434,-0.00958865,4.3317094,-4.374805,7.2963295
1494351022521,0.003191907,0.004257815,0.004268159,4.369418,-4.344279,7.2981253
1494351022623,-0.0042694523,-0.036246706,-0.01705001,4.3646297,-4.3454757,7.2562265
1494351022720,-0.0010717271,0.022378258,0.0010704339,4.3329062,-4.374805,7.2819643
1494351022822,0.009587358,0.015982807,4.525384E-6,4.342483,-4.329315,7.255628
1494351022921,-0.0042694523,0.013850991,-0.028775001,4.299986,-4.188057,7.44896
1494351023022,0.018114626,0.04263052,-0.00958865,4.572925,-4.474164,7.431003
1494351023122,-0.014928536,0.044762332,0.020256786,4.2341456,-4.350264,7.1724296
1494351023222,-0.017060354,-0.053301238,-0.028775001,4.493318,-4.386776,7.154473
1494351023321,0.031971432,0.022378258,0.018124968,4.386776,-4.233547,7.532757
1494351023421,-0.086344406,0.043696422,-0.0074568335,4.631583,-4.276044,7.1137714
1494351023523,0.02024644,0.0053237234,0.047970403,4.493318,-4.4137106,7.2340803
1494351023621,-0.15882617,0.024510073,0.026652236,3.8821979,-4.2616787,7.479486
1494351023720,-0.06928986,0.102321394,-0.1428272,4.38917,-4.6483426,6.9234324
1494351023823,0.15988044,0.037300978,0.13217716,4.432864,-4.4550104,7.2137294
1494351023922,0.07034414,0.017048715,0.071420394,4.0976763,-4.3676224,7.671022
1494351024023,0.023444165,-0.05010351,-0.06927952,4.414908,-4.406528,7.274183
1494351024120,0.021312349,0.03623507,0.024520421,4.3341036,-4.298789,7.4016743
