timestamp,gyro-alpha,gyro-beta,gyro-gamma,accel-x,accel-y,accel-z
1494353503556,0.17267716,-0.81968355,1.6137854,3.2070332,-3.6643255,4.7937903
1494353503656,0.071415864,-2.6711667,1.629774,5.5976434,-3.5410242,2.0853496
1494353503755,-0.48392242,-0.19825897,2.1350143,7.499238,-4.868609,3.9438486
1494353503856,0.37839746,1.4634923,-0.18227033,5.2852,-6.399701,4.808754
1494353503956,-0.09699767,0.48925194,-0.9582516,9.25359,-5.2355204,3.4410663
1494353504055,-0.2760703,0.05969087,-1.034997,8.157643,-5.7400985,3.0532055
1494353504156,-0.37093613,0.6544677,-1.1778288,8.926781,-4.952406,2.4582465
1494353504256,-0.06395451,1.2684311,-0.79090405,8.147468,-6.5218053,3.682282
1494353504355,0.17161126,0.47219744,-0.9390653,6.588843,-6.974908,3.7732618
1494353504456,0.4061111,0.0756795,-0.5318883,5.024831,-5.3995233,2.9837737
1494353504556,0.39651793,-0.62462234,0.28672934,4.3077674,-3.6439748,3.3476925
1494353504655,0.06395451,-0.53402007,1.141588,7.64708,-2.3050177,2.791639
1494353504756,-0.14709537,-0.4157043,1.39634,8.662221,-1.9123685,2.7365725
1494353504856,-0.07034996,-0.2771362,1.2044765,10.333374,-1.9578583,2.8048072
1494353504955,-0.16095217,-0.4668679,0.69817,10.6559925,-2.2200234,3.1262288
1494353505055,-0.07887722,-0.29952025,-0.30911344,10.095151,-4.498705,3.1118636
1494353505156,-0.48712015,0.22277488,-0.47646105,8.952518,-4.890755,3.0717607
1494353505256,-0.23876348,0.5297565,-0.5809201,7.3920975,-7.134721,3.3632548
1494353505355,-0.0063954503,0.87084717,-0.5777224,6.112995,-8.966285,3.9264905
1494353505456,0.49671334,0.35921115,-0.43808836,4.8051624,-6.610989,4.5178585
1494353505556,0.5596019,0.021318167,0.42956105,1.8549076,-5.1277814,3.5924995
1494353505655,0.26221347,-0.31337708,1.363297,4.565144,-4.244321,4.568735
1494353505756,-0.0031977252,-0.48818606,1.3686265,8.76158,-3.5529952,3.638588
1494353505856,-0.051163603,-0.93693346,0.58305186,11.283873,-2.6048913,3.8863878
1494353505955,-0.3176407,-0.77598137,-0.89749485,11.66036,-6.4481835,4.468777
1494353506055,-0.46473604,-0.11938174,-0.8772426,8.6735935,-4.357447,3.4955344
1494353506156,-0.4753951,0.46793377,-1.0115471,8.211513,-5.550358,2.416348
1494353506256,-0.32297027,0.861254,-0.55533826,7.602787,-9.336189,2.7497406
1494353506355,0.23769756,0.50417465,-0.7813108,5.032612,-7.143699,3.0065186
1494353506456,0.26114756,0.14496353,-0.14922717,3.9983168,-5.2516813,3.205836
1494353506555,-0.0021318167,0.029845435,0.8463313,4.274847,-3.1435866,3.3171663
1494353506655,-0.6779178,-0.11938174,1.8653396,9.84795,-0.7092822,3.3129764
1494353506756,-0.27393848,-0.58838147,1.000888,13.273454,-2.9777882,3.6326025
1494353506855,-0.25688392,-0.96891075,-0.40930882,12.239758,-6.5547256,4.3436804
1494353506956,-0.8324745,0.33789295,-0.8942971,8.301295,-6.241085,2.4797943
