timestamp,gyro-alpha,gyro-beta,gyro-gamma,accel-x,accel-y,accel-z
1494949664286,0.59263986,1.0467162,-0.300581,5.9130793,0.30406362,8.446145
1494949664386,-0.09593693,-0.25262612,-0.09379477,4.296395,2.0386627,8.999206
1494949664485,-0.2963277,-0.13857393,0.02025743,-0.0796072,1.8471265,6.876147
1494949664586,0.40610594,-2.0220342,1.4890792,9.511564,0.83078796,7.8697405
1494949664686,0.6683194,-1.0701778,0.43169805,8.353968,1.853112,5.200206
1494949664785,0.15988109,0.028773708,-0.11831065,7.2616134,0.88765025,4.63278
1494949664886,0.057553876,-0.20998977,0.051168773,7.829638,1.2551602,4.411915
1494949664986,-0.037311967,0.0778055,-0.028774356,8.610746,1.3281833,4.8530464
1494949665086,-0.022389248,0.17480317,-0.06714706,7.8865,1.4065934,4.8704047
1494949665185,0.002126645,0.14815545,-0.074608415,8.094795,1.3916297,5.036203
1494949665286,-0.11405737,0.07034414,-0.15241972,8.123526,1.7537527,4.1293993
1494949665386,-0.24942774,0.037300978,-0.18759471,7.19278,1.252766,5.463568
1494949665485,-0.036246058,-0.06609214,0.04690514,8.513781,0.5177461,4.912303
1494949665586,0.008522095,0.051157787,0.11299146,8.276755,1.1438298,5.3845596
1494949665686,0.17267199,0.31337127,0.041575596,8.513183,1.4993688,4.6800656
1494949665786,0.103387944,0.0778055,-0.058619786,8.720281,1.4730326,5.224148
1494949665886,-0.030916514,0.43914843,-0.102322035,7.6542625,1.413776,5.086481
1494949665986,-0.054366503,0.4839166,-0.0724766,6.347627,1.5125369,5.7616463
1494949666086,0.061817516,0.3091076,-0.074608415,6.852205,1.7531542,6.3817444
1494949666186,-0.017059706,0.15348499,-0.04049935,6.7091513,1.6519991,6.333262
1494949666285,-0.036246058,-0.077817135,5.172012E-6,7.0000467,1.5364789,6.4787097
1494949666386,-0.014927889,-0.044773977,-0.012785729,7.078457,1.4245499,6.2614355
1494949666486,-0.019191522,-0.077817135,-0.014917546,7.2777743,1.5556325,6.081272
1494949666586,-0.0799483,-0.017060354,-0.03090617,7.129334,1.5915455,6.170456
1494949666688,0.022378903,-0.047971696,0.007466531,7.3256583,1.3443443,5.896919
1494949666785,0.047960702,-0.029851252,0.03411424,7.2346787,1.5556325,6.09863
1494949666886,-0.014927889,-0.037312612,0.035180148,7.3466077,1.5227122,5.97473
1494949666986,-0.008532439,-0.02558762,-0.0010607365,7.32087,1.4772224,6.054936
1494949667086,-5.172012E-6,-0.04690579,-0.015983455,7.1454945,1.5819687,6.0938416
1494949667186,-0.019191522,-0.03837852,0.010664255,7.181408,1.4233528,6.0675054
1494949667287,-0.0010710801,-0.024521712,0.018125614,7.295132,1.5005659,5.943007
1494949667387,0.008522095,-0.020258078,0.006400622,7.2257004,1.4718355,5.9543796
1494949667486,-0.0010710801,-0.0074671777,0.0053347144,7.235277,1.4041992,5.980117
1494949667587,-5.172012E-6,-0.0138626285,-0.0042584618,7.27538,1.4586673,5.9537807
1494949667687,-0.011730164,0.035169158,-0.0063902787,7.265205,1.4347253,5.953182
1494949667785,0.027708445,-0.0021376351,0.003202897,7.241263,1.4413093,5.884349
1494949667886,0.027708445,-0.028785344,0.007466531,7.2101383,1.5209166,5.924452
1494949667986,0.02451072,-0.077817135,0.014927889,7.1987658,1.5556325,5.914875
1494949668086,0.008522095,-0.112992115,0.017059706,7.4866686,1.5077485,5.9220576
1494949668186,0.051158436,-0.08527849,0.02771879,7.3466077,1.4891934,5.688623
1494949668285,0.022378903,-0.086344406,0.04050969,7.7003508,1.4383166,5.679046
1494949668386,0.0063902787,0.0053237234,0.007466531,7.7661915,1.5334861,5.4881086
1494949668486,-0.008532439,-0.011730812,-0.0042584618,7.751228,1.4652513,5.535394
