timestamp,gyro-alpha,gyro-beta,gyro-gamma,accel-x,accel-y,accel-z
1494953342822,1.8056233,-3.818973,0.28975195,0.90141696,-4.8255134,7.3418193
1494953342910,2.492719,-11.426026,-1.8546255,12.212823,1.9967642,0.2777274
1494953343010,1.0205233,-1.6426378,-1.9504992,12.357672,4.0557775,-0.5422867
1494953343110,-0.30999196,-2.2050974,-1.0503508,9.7958765,4.158728,-4.5896845
1494953343210,0.9331717,-0.34088463,-1.5052186,13.9198885,-2.2481554,-0.2896984
1494953343310,1.28897,1.6500946,-1.1046792,6.0585275,2.4971523,-3.693056
1494953343409,-0.7275756,0.17576863,-0.3291667,2.5617957,8.499416,-10.535685
1494953343510,-2.7174897,-1.6415725,0.60293967,10.144233,4.1491513,1.555034
1494953343610,0.9981528,2.05383,-0.76912093,9.880871,3.5577838,-1.0594343
1494953343710,-1.5403724,0.44208476,0.10546118,1.8423382,9.8916445,-10.651803
1494953343809,0.4165184,-1.0077401,-0.94808537,20.890608,-1.0833763,4.781221
1494953343910,0.99282646,1.7299895,-0.43569317,3.132813,7.5824366,-6.2991447
1494953344010,-1.7395768,-2.0314593,0.5400891,4.4316673,6.6965823,-2.9101522
1494953344110,1.1792477,1.0226538,-0.14061491,13.474567,5.149928,2.5833437
1494953344210,-0.58269966,0.0063915867,0.16724652,1.1073183,10.83496,-9.961076
1494953344310,0.5933523,-1.7853832,-0.4676511,21.090523,1.5610195,3.843891
1494953344410,1.1270498,1.9771309,-0.14061491,4.0342298,7.6243353,-8.271967
1494953344510,-1.7971011,-1.3156016,0.74035877,4.4161053,7.291541,-6.1123967
1494953344610,0.6508766,1.2197278,-0.23222765,12.771869,4.9284644,4.757279
1494953344710,0.6679208,0.9619338,-0.2759035,2.6803088,10.961852,-9.807847
1494953344810,-2.3734093,-1.7864485,0.81066626,6.3901243,5.1822495,-0.7757214
1494953344909,1.4306501,2.6056368,-0.5475459,11.230003,3.2369606,2.4480712
1494953345009,-0.7094661,0.07882957,-0.18535602,-0.5746084,11.245565,-11.35929
1494953345110,-0.87564737,-2.509763,0.2545982,15.247474,4.6040497,7.1466923
1494953345210,1.8844528,3.7348173,-0.60933125,7.219715,4.274847,-3.4021606
1494953345309,-1.567004,-1.8013622,0.2130529,0.47884035,8.438364,-8.321048
1494953345410,0.41758367,-2.6162896,-1.2911005,15.520412,-0.2837129,7.9212165
1494953345509,0.6849651,2.1145499,-0.42077947,-0.15682021,11.801021,-9.880871
1494953345610,-1.7470337,-2.3190808,0.61572284,7.1395097,6.161478,0.90021986
1494953345709,1.1217234,3.4301515,-0.20453078,8.14268,6.054936,-3.383007
1494953345809,-1.2996227,-1.9004318,0.23755397,2.7724855,8.4108305,-3.6403837
1494953345909,0.8863,0.9683254,-0.1587244,12.181698,5.2768207,2.6132712
1494953346009,-0.7392935,-0.21944448,0.16192019,-0.011971008,10.7356,-7.3909006
1494953346109,0.45593318,-1.7257284,-0.99069595,11.549629,2.2026656,5.6766524
1494953346210,0.18002969,1.5840483,-0.1587244,0.8439561,10.500969,-8.397662
1494953346310,-0.47510794,-2.4277377,0.43995422,11.35929,5.5748987,3.7122097
1494953346410,1.1462245,2.9933932,-0.3387541,4.9524064,6.8893156,-6.0944405
1494953346510,-1.3379722,-1.9845877,0.7755125,3.0107086,7.8853035,-3.120842
1494953346610,0.42290998,-2.1081583,-1.0823087,13.790602,1.9045875,5.2540755
1494953346710,-0.3153183,-0.49747851,0.15765914,0.8403648,10.736797,-7.691373
1494953346809,0.40053943,-2.9316077,-0.9406285,16.300922,2.2170308,4.892551
1494953346909,0.78723043,1.6724652,-0.28975195,2.8526914,9.103952,-7.536947
1494953347010,-1.4988271,-1.6745957,0.7414241,4.413711,6.909666,-1.3742718
1494953347109,0.94275904,2.021872,0.221575,10.825383,5.6407394,1.1073183
1494953347210,0.10333065,-0.28975195,0.20240025,2.5893292,9.848549,-7.902063
1494953347310,0.07350325,-1.6170714,0.4612595,19.327192,5.149928,5.98311
1494953347410,1.3283848,1.9920446,0.025566347,5.9890957,4.8901567,-3.558981
1494953347509,-0.39734364,-0.08735169,0.9651296,2.8407204,8.093599,-8.264784
1494953347609,0.2759035,-1.9984361,-0.48043427,17.378313,3.6583402,1.543063
1494953347710,0.90973586,1.582983,-0.1587244,6.1650696,4.605247,-5.175067
1494953347809,-0.7392935,-0.6540724,0.19707392,3.6655228,6.631939,-6.5684924
1494953347910,0.39947417,-0.37923414,-0.9406285,12.032061,3.3734303,2.4468741
1494953348010,0.8543421,0.95660746,-0.644485,3.655946,7.290344,-7.243657
1494953348110,-1.6106799,-1.6724652,0.95234644,5.542577,6.0489507,-2.7353754
1494953348210,0.6178534,2.6013758,0.18535602,11.9853735,2.9125464,1.8926164
1494953348310,-0.34621096,-0.33981937,-0.2790993,3.0669725,7.4136457,-7.7799582
1494953348409,0.34834146,-2.751578,-0.93423694,16.007633,1.3946224,2.767697
1494953348510,0.77125144,1.4519554,-0.07456851,4.1862617,8.531737,-7.255628
1494953348609,-1.3134711,-1.2293152,0.49854377,4.3981485,6.775591,-4.8745947
1494953348710,0.54435015,0.91186637,0.16298546,10.924743,7.4124484,0.37708676
1494953348809,0.029827405,0.20026971,-0.25353295,2.7473464,8.683769,-7.823054
1494953348910,-0.8426242,-1.4231933,0.79894835,11.812991,4.7536874,15.358804
1494953349009,0.91186637,1.8407769,-0.36751625,5.3642087,6.18542,-5.792771
1494953349110,-1.123854,-0.92997587,0.37390783,3.6882677,7.1407065,-5.068525
1494953349210,0.16831179,0.95128113,0.24181503,11.281479,7.038953,-0.20709845
1494953349309,-0.15339808,0.18429075,0.13528858,4.1802764,8.465898,-6.1183825
