0.2654112,-1.2247287,1.3611649,5.468955,-10.486005,-1.38325
-0.22170894,-0.8697813,0.8761767,4.776432,-10.138845,-1.5316905
-0.21744533,-1.6351036,-0.13323854,4.850652,-7.5339537,-0.19752163
0.15988626,-0.30591568,-0.51483375,4.7357306,-9.985018,-1.1773486
-0.14816128,-0.20572032,-1.1138743,4.0210614,-10.272322,-1.3257891
-0.2526203,-0.40078154,-1.594599,2.3906102,-9.407416,-0.6027402
-0.06395451,-0.5457451,-1.0563153,2.3187842,-8.513781,-0.3812766
0.42636338,-0.38799068,0.48392242,1.3102268,-11.029489,-0.7332242
0.64807236,-0.022384075,1.2631013,2.0757728,-7.7805567,0.31543607
0.6001064,-2.0252259,0.99022895,2.5234885,-10.684723,-0.13227963
0.35601342,-0.6139632,0.89003354,3.9821558,-9.102156,-0.2813187
0.13110673,-0.82074946,0.8164859,4.405331,-9.130288,-0.6518214
-0.074613586,-0.94972444,0.37626565,4.970961,-8.54311,0.10714052
-0.11618401,0.5052406,-0.30058616,5.629965,-10.423157,0.74639237
-0.1790726,0.9646471,-1.0680401,2.8927941,-13.3369,-0.93254155
-0.5670633,1.1533128,-2.1797826,1.6633716,-7.2903438,-1.09834
0.06608632,0.51589966,-0.6736541,2.7898433,-11.1336355,-1.8297685
-0.11085447,-0.29738846,-0.84206766,2.2828712,-8.504204,-1.0743979
-0.09379994,-0.0628886,-0.31550887,1.8680758,-7.8966756,-0.29987374
0.43808836,-0.6992359,1.2055423,2.1829133,-8.79929,-0.33877954
0.78983814,-0.48392242,2.0753236,3.1938648,-11.204864,-0.374094
0.72161996,-1.3728901,1.7843307,5.8520274,-10.180145,-1.1863269
0.23236802,-0.8388699,-0.49351564,2.5300725,-10.562619,-1.0773907
0.10445903,-1.5807421,-0.03304316,2.785055,-7.6063786,-1.4718355
-0.008527267,-1.8877238,0.546811,3.66253,-8.921992,0.22625205
-0.18546806,0.35921115,0.44874743,4.902726,-8.502408,1.1192893
-0.12257947,0.965713,-0.14283173,4.3335047,-9.760561,0.7709329
-0.05969087,1.3217264,-0.4817906,4.0928874,-12.398373,-0.8858546
-0.009593175,2.2703848,-1.3409127,3.2710779,-8.558672,-1.3988123
-0.018120442,1.4496354,-1.897317,1.9488801,-12.233771,-2.4169464
-0.30484983,0.46153834,-1.5082604,1.5215151,-9.142858,-2.2038627
-0.69177455,0.33149752,-0.77065176,1.6316484,-7.3244615,-1.103727
-0.24942257,-0.012790901,0.47646105,1.7298107,-7.9032593,0.81402856
0.34961796,-1.0254039,2.048676,2.8640637,-9.700108,1.650802
1.0616448,-2.4942257,2.6381233,4.9356465,-16.683994,1.1971008
0.3688043,0.4530111,0.27926797,5.0302176,-7.3424177,-1.3257891
0.03517498,0.9006926,0.12471128,2.6988637,-9.9096,-1.5251064
-0.3815952,0.7994313,0.5222951,4.082712,-8.300098,-0.87927055
-0.40078154,1.1863561,-0.17267716,4.3101616,-8.280945,-0.092176765
-0.3933202,1.652158,-1.1458516,3.7816415,-10.149619,-0.8242039
-0.5116361,2.4761052,-1.2193993,2.8359318,-10.148422,-1.2611457
-0.1641499,2.6008165,-0.8932313,3.01011,-9.304466,-1.8136077
0.042636335,1.8290987,-0.82821083,2.5528173,-10.742783,-1.8896236
-0.2163794,0.8452654,-1.174631,2.2535422,-9.36073,-2.1589713
-0.7386745,0.4817906,-1.3131992,1.9243395,-8.548497,-1.8405424
-0.7482677,0.430627,-0.21851124,1.9829974,-8.994417,0.09876081
-0.1257772,-0.8047609,1.0701721,1.4622586,-11.044452,1.1270704
-0.040504523,-0.50417465,1.9495465,4.629189,-7.27538,2.1344306
-0.06928405,-1.0115471,1.3654288,5.9448028,-13.141174,1.4927847
-0.050097693,1.39634,0.41783613,5.221155,-9.037513,0.25617957
-0.20998394,1.0627108,-0.21211576,4.328118,-9.099762,-0.4405331
-0.40824294,1.4133945,-0.85379267,3.2674866,-8.595782,-0.6458359
-0.5596019,1.7512875,-0.8751108,2.9735985,-9.205705,-0.96246904
-0.62675416,1.2236627,-0.5521406,2.9334955,-9.670779,-1.4784195
-0.5638656,1.4208559,-0.041570432,4.3047743,-10.175357,-0.8774749
-0.6288859,1.4986672,-1.0978857,3.1322143,-9.697714,-1.0067618
-0.37733158,0.5734587,-0.9880971,2.774281,-10.384251,-1.2240356
-0.56599736,0.051163603,-1.2289925,2.0919337,-8.270769,-0.50637364
-0.18973169,-0.067152224,-0.11405221,1.9291279,-6.919243,0.5722142
0.44661564,-0.67045635,1.8280329,2.44029,-9.260173,0.17298107
0.77171767,-0.09912948,2.6253326,4.1838675,-12.82095,0.2160767
0.36027706,-0.68218136,1.0456561,4.664503,-8.825027,-0.27174187
0.24622484,-0.6555337,-0.6107655,3.1292214,-9.941922,-0.2896984
0.11724993,-1.7193102,-0.7599927,2.492364,-8.085817,-0.374094
0.03943861,-1.4613605,0.16947944,3.0202854,-7.967304,-0.14065935
-0.08207495,-0.10445903,0.43915427,4.4430394,-8.93097,0.89004445
-0.17480898,0.79303586,0.3933202,4.144363,-9.734225,0.4584896
-0.23769756,0.7941018,-0.012790901,3.477578,-10.979809,0.15562311
-0.077811316,0.45727468,-0.73334503,4.136582,-8.55508,-0.51954174
-0.21744533,-0.100195386,-1.9793918,3.016694,-11.6352215,-0.861314
-0.28566346,-0.28672934,-1.9015805,2.315193,-9.63307,-0.6943185
-0.09379994,-0.20572032,-0.99449253,1.7130512,-7.15567,0.011372457
0.37306792,-0.32083842,0.3677384,1.8752584,-7.199364,0.19512743
0.8122222,-0.54254735,2.443062,2.9999347,-9.8599205,-0.22026655
1.0403266,-0.53295416,2.5858939,4.194641,-14.920066,-0.98042554
0.19506124,-0.5222951,0.6502041,4.5549684,-5.8490343,-0.3884592
0.25901574,-0.77491546,0.049031783,2.7659013,-10.330381,-0.9642647
0.11618401,-2.0518737,0.21104985,3.4751837,-8.224681,-0.42616788
-0.13963398,-1.1799607,0.2163794,3.9827545,-8.759187,0.6290765
-0.29632255,0.53508604,-0.023449985,4.51726,-8.494029,1.5825672
-0.15882035,1.1085448,0.045834064,4.1778817,-10.293271,0.4572925
